3,0.4923520354439591,0.010656926581886418
4,0.4425931103460264,0.007379921790770179
5,0.4141240577980102,0.0054761053373961754
6,0.3952856882820227,0.004355521617369925
7,0.3820839208234053,0.0036224275092046733
8,0.37305154820232644,0.003129601625255694
9,0.36861708018018924,0.002748623259830114
10,0.3793975288739085,0.003526171274234182
11,0.4042001041580802,0.0041438639467942535
12,0.4337618928268866,0.004773089951869417
13,0.463547288468011,0.005035943787488952
14,0.4985615749608214,0.006193941410431986
15,0.5282796187371234,0.007961118801709131
16,0.5489277496486678,0.009081799990776072
17,0.5671898999281406,0.010136729172039453
18,0.5930585104857764,0.01411405410223678
19,0.632682944405994,0.01807938883635601
20,0.6586570458622097,0.021821726693474534
21,0.6708172601687227,0.022620344016617597
22,0.6723664491574756,0.02760104413749005
23,0.6754787747036316,0.03597692098941024
24,0.7179064301942826,0.05283211133483016
