3,0.5259849194971826,0.009523714736200712
4,0.4696269360178907,0.006788806194968911
5,0.43377903231021886,0.0051201179634101585
6,0.4087062617642511,0.004067531649162783
7,0.39081271893249964,0.0034234134834615743
8,0.37829298376617465,0.002977809291387612
9,0.37107971373946275,0.002670901023981877
10,0.3702977888088125,0.0038751899834036925
11,0.3985717195875025,0.004098539192953982
12,0.43041438024938694,0.004823878624228141
13,0.4585694570072996,0.005272110830978425
14,0.49511801612506556,0.0064261315869025195
15,0.5245931734190045,0.008008972497566784
16,0.5350758383251129,0.009410310190983071
17,0.5583193260012919,0.011195361795768292
18,0.5890628997360897,0.01149594733217553
19,0.6081722405796276,0.0158207299895415
20,0.6416794345547467,0.022157912235828962
21,0.6507497136556947,0.02543097535367915
22,0.6540983909106464,0.023775743986376458
23,0.6778474991885762,0.03795503012945633
24,0.6877275562712886,0.05203457227369249
